id,score
as2415,89.25926
as2416,89.34292
as2417,89.43775
as2418,89.7397
as2419,89.57447
as242,89.48052
as2420,89.0991
as2421,89.30886
as2422,89.41545
as2423,89.02439
as2424,89.68
as2425,89.41667
as2426,89.59432
as2427,89.56427
as2428,89.35354
as2429,89.34827
as243,89.30435
as2430,89.48608
as2431,89.28571
as2432,89.16667
as2433,89.16143
as2434,89.39525
as2435,89.66527
as2436,89.57265
as2437,89.5
as2438,89.27419
as2439,89.46429
as244,89.50104
as2440,89.44664
as2441,89.43548
as2442,89.83903
as2443,89.46667
as2444,89.28
as2445,89.17184
as2446,89.14712
as2447,89.35223
as2448,88.72611
as2449,89.65517
as245,89.12
as2450,89.67146
as2451,89.6008
as2452,89.591
as2453,89.37008
as2454,89.37378
as2455,89.5992
as2456,89.1453
as2457,89.30886
as2458,89.48164
as2459,89.48718
as246,89.53125
as2460,89.08142
as2461,89.42268
as2462,89.6748
as2463,89.64045
as2464,89.31915
as2465,89.22747
as2466,89.4605
as2467,89.30502
as2468,89.5102
as2469,88.90909
as247,89.58678
as2470,89.15612
as2471,89.12664
as2472,89.5171
as2473,89.83707
as2474,89.15433
as2475,89.19192
as2476,88.94094
as2477,89.50207
as2478,89.02041
as2479,89.72851
as248,89.63218
as2480,88.95582
as2481,89.34021
as2482,89.16667
as2483,89.2278
as2484,89.24843
as2485,89.66874
as2486,89.6
as2487,89.5
as2488,89.2467
as2489,88.99371
as249,89.22912
as2490,89.25926
as2491,89.09836
as2492,89.73626
as2493,89.59677
as2494,89.5092
as2495,89.44
as2496,89.08046
as2497,89.41053
as2498,89.375
as2499,89.33054
as25,89.26829
as250,89.10204
as2500,89.51807
as2501,89.84344
as2502,89.53935
as2503,89.52663
as2504,89.06383
as2505,89.58506
as2506,89.20354
as2507,89.5614
as2508,89.3177
as2509,89.43205
as251,89.48718
as2510,89.50104
as2511,89.76331
as2512,89.38596
as2513,89.35743
as2514,89.27107
as2515,89.51904
as2516,89.44
as2517,89.49896
as2518,89.76608
as2519,89.19822
as252,89.76285
as2520,89.03226
as2521,89.82833
as2522,89.49686
as2523,89.46869
as2524,89.1684
as2525,89.41545
as2526,89.37864
as2527,89.42268
as2528,89.6701
as2529,89.37132
as253,89.39785
as2530,89.413
as2531,89.57537
as2532,89.46309
as2533,89.30586
as2534,89.28854
as2535,89.6063
as2536,89.75855
as2537,89.42029
as2538,89.57356
as2539,89.42505
as254,89.32059
as2540,89.06582
as2541,89.24843
as2542,89.52475
as2543,89.26078
as2544,89.5992
as2545,89.53307
as2546,89.28571
as2547,89.29134
as2548,89.60317
as2549,89.0795
as255,89.45701
as2550,89.06582
as2551,89.49896
as2552,89.74414
as2553,89.53757
as2554,89.38596
as2555,89.24211
as2556,89.41788
as2557,89.4926
as2558,89.39262
as2559,89.41053
as256,88.77551
as2560,89.54373
as2561,89.42387
as2562,89.66457
as2563,89.34694
as2564,89.49686
as2565,89.3456
as2566,89.22078
as2567,89.50515
as2568,89.74138
as2569,89.23729
as257,89.52381
as2570,89.13386
as2571,89.5092
as2572,89.22078
as2573,89.74304
as2574,89.42029
as2575,89.23729
as2576,89.20635
as2577,89.74359
as2578,89.47484
as2579,89.54751
as258,89.26437
as2580,89.00621
as2581,89.07368
as2582,89.50311
as2583,89.61165
as2584,89.74948
as2585,89.413
as2586,89.24528
as2587,89.47484
as2588,89.65142
as2589,89.56332
as259,89.413
as2590,89.2
as2591,89.66245
as2592,89.41176
as2593,89.21415
as2594,89.3819
as2595,89.5935
as2596,89.56616
as2597,89.36
as2598,89.40678
as2599,89.44554
as26,89.22414
as260,89.5992
as2600,89.33884
as2601,89.47253
as2602,89.25
as2603,89.57447
as2604,89.33194
as2605,89.35091
as2606,89.84064
as2607,89.68254
as2608,89.36364
as2609,89.28889
as261,89.42857
as2610,89.46903
as2611,89.66736
as2612,89.43662
as2613,89.64912
as2614,89.83471
as2615,89.75
as2616,89.65957
as2617,89.2562
as2618,89.35632
as2619,89.40678
as262,89.59596
as2620,88.86463
as2621,89.58592
as2622,89.39655
as2623,89.58932
as2624,89.35872
as2625,89.5842
as2626,89.66387
as2627,89.23241
as2628,89.56522
as2629,89.66805
as263,89.2
as2630,89.84466
as2631,89.66667
as2632,89.20635
as2633,89.64912
as2634,88.89362
as2635,89.36508
as2636,89.27856
as2637,89.41053
as2638,89.21225
as2639,89.7551
as264,89.56522
as2640,89.42623
as2641,89.40678
as2642,89.42268
as2643,89.41667
as2644,89.4332
as2645,89.41788
as2646,89.54023
as2647,89.59839
as2648,89.41545
as2649,89.18919
as265,89.04555
as2650,89.5992
as2651,89.26531
as2652,89.59184
as2653,89.46429
as2654,88.89328
as2655,89.07869
as2656,89.67807
as2657,89.4702
as2658,89.32059
as2659,89.52
as266,89.50719
as2660,89.21397
as2661,89.50617
as2662,89.2053
as2663,89.5935
as2664,88.96825
as2665,89.55457
as2666,89.40043
as2667,89.51807
as2668,89.43089
as2669,89.12854
as267,89.42387
as2670,89.65885
as2671,89.83299
as2672,89.55457
as2673,89.06103
as2674,89.74576
as2675,89.47253
as2676,89.59759
as2677,89.74895
as2678,89.6603
as2679,89.48498
as268,89.34426
as2680,89.16143
as2681,89.60317
as2682,89.6875
as2683,89.5092
as2684,89.6
as2685,89.57082
as2686,89.67611
as2687,89.38697
as2688,89.4958
as2689,89.40171
as269,89.65885
as2690,89.66245
as2691,89.20949
as2692,89.18864
as2693,89.41909
as2694,89.73154
as2695,89.74843
as2696,89.43662
as2697,89.66102
as2698,89.27438
as2699,89.26531
as27,89.38596
as270,89.2053
as2700,89.7397
as2701,89.12664
as2702,89.6728
as2703,89.59839
as2704,89.15789
as2705,89.2967
as2706,88.89597
as2707,89.19643
as2708,89.47598
as2709,89.27126
as271,88.79828
as2710,89.43089
as2711,89.63964
as2712,89.77358
as2713,89.5122
as2714,89.73626
as2715,89.40928
as2716,89.2
as2717,89.23729
as2718,89.39655
as2719,89.40426
as272,89.41423
as2720,89.00208
as2721,89.75952
as2722,89.72973
as2723,89.13725
as2724,89.25788
as2725,89.47939
as2726,89.29134
as2727,89.82979
as2728,89.65217
as2729,89.60784
as273,89.50413
as2730,89.51515
as2731,89.23241
as2732,89.7619
as2733,89.20705
as2734,89.48276
as2735,89.17448
as2736,89.32632
as2737,89.51807
as2738,89.53846
as2739,89.10204
as274,89.51613
as2740,89.29978
as2741,89.14489
as2742,89.66457
as2743,89.6008
as2744,89.26941
as2745,89.55457
as2746,89.35614
as2747,89.16318
as2748,89.3913
as2749,89.36937
as275,89.48608
as2750,89.75
as2751,89.7541
as2752,89.56332
as2753,89.40928
as2754,89.54128
as2755,89.28429
as2756,89.06542
as2757,89.68317
as2758,88.78788
as2759,89.41176
as276,89.39785
as2760,89.49686
as2761,89.2936
as2762,88.71227
as2763,88.99614
as2764,89.66942
as2765,89.01566
as2766,89.68064
as2767,89.5671
as2768,89.4702
as2769,89.29047
as277,88.93224
as2770,89.40803
as2771,89.73799
as2772,89.49474
as2773,89.56522
as2774,89.82379
as2775,89.47137
as2776,88.99772
as2777,89.55157
as2778,89.57537
as2779,89.57717
as278,89.43434
as2780,89.5122
as2781,89.34292
as2782,89.53398
as2783,89.82183
as2784,89.2967
as2785,89.40803
as2786,89.36255
as2787,89.03226
as2788,89.50413
as2789,89.61014
as279,89.46667
as2790,89.05579
as2791,89.47368
as2792,89.41053
as2793,89.42623
as2794,89.6748
as2795,89.48052
as2796,89.47484
as2797,89.58932
as2798,89.26978
as2799,89.30502
as28,89.68627
as280,89.48827
as2800,89.5585
as2801,89.74359
as2802,89.41545
as2803,89.42974
as2804,89.45578
as2805,89.52849
as2806,89.2936
as2807,88.98833
as2808,89.42387
as2809,89.51515
as281,89.25156
as2810,89.22747
as2811,89.33747
as2812,89.31624
as2813,89.28
as2814,89.36652
as2815,88.93004
as2816,89.2126
as2817,89.10204
as2818,89.18534
as2819,89.5102
as282,89.66173
as2820,89.30886
as2821,89.40299
as2822,89.58246
as2823,89.04762
as2824,89.54853
as2825,89.75359
as2826,89.21909
as2827,89.50515
as2828,89.18216
as2829,89.52756
as283,89.42857
as2830,89.46067
as2831,89.57895
as2832,89.34426
as2833,89.44882
as2834,89.5338
as2835,89.3133
as2836,89.13607
as2837,89.40928
as2838,89.11469
as2839,89.44112
as284,89.36
as2840,89.69754
as2841,89.40928
as2842,89.15074
as2843,89.8419
as2844,89.51417
as2845,89.61089
as2846,89.31034
as2847,89.59596
as2848,89.18699
as2849,89.4533
as285,89.24528
as2850,89.67546
as2851,89.73742
as2852,89.25926
as2853,89.58932
as2854,89.39655
as2855,89.68
as2856,89.75104
as2857,89.11824
as2858,89.6
as2859,89.83539
as286,89.31034
as2860,89.61538
as2861,89.61353
as2862,89.66457
as2863,89.20879
as2864,89.31915
as2865,89.83673
as2866,89.66457
as2867,89.59759
as2868,89.25
as2869,89.56897
as287,89.38998
as2870,89.60784
as2871,89.31478
as2872,89.65739
as2873,89.67871
as2874,89.67936
as2875,89.46903
as2876,89.23404
as2877,89.40803
as2878,89.33457
as2879,89.31915
as288,89.30283
as2880,89.47137
as2881,89.75855
as2882,89.48387
as2883,89.43888
as2884,89.5842
as2885,89.12854
as2886,89.36652
as2887,89.6748
as2888,89.19028
as2889,89.10387
as289,89.2562
as2890,89.55947
as2891,89.66805
as2892,89.56427
as2893,89.12525
as2894,89.62529
as2895,89.73094
as2896,89.38731
as2897,89.34732
as2898,89.60317
as2899,89.52607
as29,89.18736
as290,89.4926
as2900,89.14347
as2901,89.50617
as2902,89.12351
as2903,89.57537
as2904,89.2967
as2905,89.2
as2906,89.15789
as2907,89.30233
as2908,89.60239
as2909,89.21569
as291,89.36255
as2910,89.57173
as2911,89.6728
as2912,89.49791
as2913,89.15254
as2914,89.413
as2915,89.38053
as2916,89.04762
as2917,89.33054
as2918,89.35743
as2919,89.3456
as292,89.42623
as2920,89.38815
as2921,89.5585
as2922,89.42623
as2923,89.50311
as2924,89.47858
as2925,89.45205
as2926,89.16493
as2927,89.2016
as2928,89.44554
as2929,89.57265
as293,88.96996
as2930,89.23567
as2931,89.1342
as2932,89.09651
as2933,89.13043
as2934,89.48052
as2935,89.46309
as2936,89.74737
as2937,89.31183
as2938,89.41788
as2939,89.375
as294,89.57537
as2940,89.30769
as2941,89.28994
as2942,89.83051
as2943,89.22246
as2944,89.16143
as2945,89.13894
as2946,89.30368
as2947,89.40043
as2948,89.32914
as2949,89.41423
as295,89.58848
as2950,89.631
as2951,89.34959
as2952,89.54887
as2953,89.36759
as2954,89.53935
as2955,89.37079
as2956,89.43529
as2957,89.6875
as2958,89.29978
as2959,89.74522
as296,89.47368
as2960,89.75052
as2961,89.47484
as2962,89.17051
as2963,89.38596
as2964,89.75155
as2965,89.34021
as2966,89.48276
as2967,89.10569
as2968,88.96552
as2969,89.37984
as297,89.65957
as2970,89.12698
as2971,89.29688
as2972,89.65885
as2973,89.51613
as2974,89.12664
as2975,89.58071
as2976,89.3133
as2977,89.41423
as2978,89.0991
as2979,89.37622
as298,89.58246
as2980,89.84064
as2981,89.33702
as2982,89.36
as2983,89.75309
as2984,89.67078
as2985,89.21909
as2986,89.15433
as2987,89.67936
as2988,89.50311
as2989,89.13556
as299,89.57983
as2990,89.40171
as2991,89.09091
as2992,89.49474
as2993,89.6728
as2994,89.34272
as2995,89.3456
as2996,89.57265
as2997,89.40552
as2998,89.67742
as2999,89.47712
as3,89.05213
as30,89.47761
as300,89.5122
as3000,89.58071
as3001,89.38462
as3002,89.29204
as3003,89.56897
as3004,89.36759
as3005,89.36759
as3006,89.62353
as3007,89.37132
as3008,89.40678
as3009,89.6748
as301,89.22246
as3010,89.56332
as3011,89.63048
as3012,89.09278
as3013,89.22414
as3014,89.02041
as3015,89.27565
as3016,89.28713
as3017,89.29134
as3018,89.11824
as3019,89.73568
as302,89.49474
as3020,89.41545
as3021,89.11647
as3022,89.24812
as3023,89.43925
as3024,89.22414
as3025,89.65591
as3026,89.74895
as3027,89.6
as3028,89.47484
as3029,89.34959
as303,89.83122
as3030,89.45205
as3031,89.48936
as3032,89.23077
as3033,89.40552
as3034,89.12698
as3035,89.56427
as3036,89.67742
as3037,89.61315
as3038,89.7463
as3039,89.30368
as304,89.44223
as3040,89.65591
as3041,89.03614
as3042,89.16493
as3043,89.67807
as3044,89.29273
as3045,89.45098
as3046,89.47712
as3047,89.57173
as3048,89.51613
as3049,89.57265
as305,89.39914
as3050,89.41667
as3051,89.34426
as3052,89.00826
as3053,89.65293
as3054,89.65885
as3055,89.39394
as3056,88.8309
as3057,89.5102
as3058,89.24843
as3059,89.50311
as306,89.15433
as3060,89.39262
as3061,89.32914
as3062,89.03084
as3063,89.66667
as3064,89.32489
as3065,89.38998
as3066,89.5
as3067,89.68992
as3068,89.47269
as3069,89.25234
as307,89.57895
as3070,89.34959
as3071,89.03509
as3072,89.60317
as3073,89.66805
as3074,89.16318
as3075,89.59432
as3076,89.05138
as3077,89.5842
as3078,89.7561
as3079,89.58071
as308,89.82721
as3080,89.2278
as3081,89.7556
as3082,89.58333
as3083,89.1684
as3084,89.83437
as3085,89.47712
as3086,89.58848
as3087,89.51807
as3088,89.28144
as3089,89.50104
as309,89.17864
as3090,89.33194
as3091,89.74576
as3092,89.47137
as3093,89.82379
as3094,89.20354
as3095,89.6603
as3096,89.32203
as3097,89.74737
as3098,89.65957
as3099,89.65739
as31,89.20635
as310,89.35484
as3100,89.68064
as3101,89.1002
as3102,89.23729
as3103,89.58506
as3104,89.3722
as3105,89.58246
as3106,89.64758
as3107,89.64365
as3108,89.59267
as3109,89.5935
as311,89.49474
as3110,89.59677
as3111,89.22912
as3112,89.34827
as3113,89.17051
as3114,89.59596
as3115,89.42387
as3116,89.00415
as3117,89.26978
as3118,89.84064
as3119,89.2437
as312,89.08142
as3120,89.12871
as3121,89.63801
as3122,89.5671
as3123,89.3177
as3124,89.35872
as3125,89.25156
as3126,89.01235
as3127,89.31915
as3128,89.63303
as3129,89.32347
as313,89.6139
as3130,89.40426
as3131,89.37622
as3132,89.49474
as3133,89.34959
as3134,89.45419
as3135,89.32059
as3136,89.35484
as3137,89.84158
as3138,89.43888
as3139,89.12473
as314,89.58159
as3140,89.42505
as3141,89.42993
as3142,89.41909
as3143,89.12854
as3144,88.97233
as3145,89.71897
as3146,89.57627
as3147,89.32773
as3148,89.27273
as3149,89.39394
as315,89.35872
as3150,89.36759
as3151,89.41176
as3152,89.591
as3153,89.2437
as3154,89.10314
as3155,89.50104
as3156,89.26531
as3157,89.47712
as3158,89.75104
as3159,89.23241
as316,89.6124
as3160,89.61165
as3161,89.40928
as3162,89.16143
as3163,89.72158
as3164,89.55947
as3165,89.60396
as3166,89.58159
as3167,89.42505
as3168,89.56897
as3169,89.42974
as317,89.42857
as3170,89.4926
as3171,89.65293
as3172,89.15789
as3173,89.49045
as3174,89.49686
as3175,89.5102
as3176,89.41423
as3177,89.29515
as3178,89.49686
as3179,89.34959
as318,89.31034
as3180,89.51904
as3181,89.27856
as3182,89.4332
as3183,89.26078
as3184,89.56803
as3185,89.19101
as3186,89.59677
as3187,89.73154
as3188,89.4274
as3189,89.65885
as319,89.48936
as3190,89.39655
as3191,89.47368
as3192,89.35223
as3193,89.52569
as3194,89.26606
as3195,89.42505
as3196,89.68872
as3197,89.38596
as3198,89.22581
as3199,89.42029
as32,89.5935
as320,88.99083
as3200,89.31034
as3201,89.38865
as3202,89.50311
as3203,89.67347
as3204,89.5082
as3205,89.6
as3206,89.07157
as3207,89.2638
as3208,89.49367
as3209,89.38462
as321,89.51515
as3210,89.18534
as3211,89.55947
as3212,89.47939
as3213,89.34292
as3214,89.49153
as3215,89.47826
as3216,89.32331
as3217,89.21397
as3218,89.25651
as3219,89.63964
as322,89.5614
as3220,89.47712
as3221,89.33472
as3222,89.6603
as3223,89.76048
as3224,89.40171
as3225,89.48718
as3226,89.5122
as3227,89.1984
as3228,89.48052
as3229,89.56427
as323,89.35872
as3230,89.52191
as3231,89.7463
as3232,89.3456
as3233,89.58071
as3234,89.33054
as3235,89.17355
as3236,89.5992
as3237,89.36759
as3238,89.17695
as3239,89.50311
as324,89.5
as3240,89.2562
as3241,89.48498
as3242,89.22929
as3243,89.39394
as3244,89.29134
as3245,89.38053
as3246,89.05579
as3247,89.44444
as3248,88.7963
as3249,89.6
as325,89.5
as3250,89.13232
as3251,89.34827
as3252,88.7976
as3253,88.89362
as3254,89.74522
as3255,89.16318
as3256,89.48827
as3257,89.57983
as3258,89.5112
as3259,89.45946
as326,89.49367
as3260,89.21053
as3261,89.65885
as3262,89.42149
as3263,89.43548
as3264,89.56803
as3265,89.57082
as3266,89.66102
as3267,89.15888
as3268,89.39914
as3269,89.17695
as327,89.40678
as3270,88.95372
as3271,89.58159
as3272,89.22414
as3273,89.20477
as3274,89.25156
as3275,89.28994
as3276,89.83402
as3277,89.67677
as3278,89.6063
as3279,89.30886
as328,89.50413
as3280,89.59267
as3281,89.48052
as3282,89.52663
as3283,89.48387
as3284,89.8364
as3285,89.23077
as3286,89.22246
as3287,89.32489
as3288,89.49474
as3289,89.43089
as329,89.60707
as3290,89.31478
as3291,89.45419
as3292,89.39394
as3293,89.38224
as3294,89.26078
as3295,89.44334
as3296,89.04192
as3297,89.58333
as3298,89.53033
as3299,89.59596
as33,89.3736
as330,89.50719
as3300,89.42505
as3301,89.46188
as3302,89.58763
as3303,89.49153
as3304,88.99029
as3305,89.20949
as3306,89.12854
as3307,88.9313
as3308,89.52381
as3309,89.07757
as331,89.375
as3310,89.51318
as3311,89.28
as3312,88.80342
as3313,89.48387
as3314,89.65368
as3315,89.34426
as3316,89.413
as3317,89.05882
as3318,88.94094
as3319,89.4926
as332,89.65591
as3320,89.29515
as3321,89.01345
as3322,89.52191
as3323,89.58592
as3324,89.33747
as3325,89.13793
as3326,89.19355
as3327,89.591
as3328,89.44223
as3329,89.6124
as333,89.33884
as3330,89.35872
as3331,89.7479
as3332,89.40299
as3333,89.53307
as3334,89.31478
as3335,88.94949
as3336,89.03226
as3337,89.01437
as3338,89.46903
as3339,89.17184
as334,89.65443
as3340,89.37864
as3341,89.24686
as3342,89.30435
as3343,89.49686
as3344,89.10714
as3345,89.2389
as3346,89.2389
as3347,89.51807
as3348,89.48936
as3349,89.01235
as335,89.32914
as3350,89.5935
as3351,89.34959
as3352,89.28429
as3353,89.54111
as3354,89.49474
as3355,89.59514
as3356,89.57537
as3357,89.57806
as3358,89.40171
as3359,89.57895
as336,89.25926
as3360,89.41788
as3361,89.38865
as3362,89.74249
as3363,89.76834
as3364,89.20879
as3365,89.20319
as3366,89.39163
as3367,89.46903
as3368,89.64206
as3369,89.23077
as337,89.28571
as3370,89.32914
as3371,89.32773
as3372,89.34694
as3373,89.6008
as3374,89.52381
as3375,89.2668
as3376,89.72158
as3377,89.49474
as3378,89.36508
as3379,89.3456
as338,89.37743
as3380,89.66245
as3381,89.20705
as3382,89.65517
as3383,89.58932
as3384,89.23077
as3385,89.50515
as3386,89.44882
as3387,89.2955
as3388,89.4958
as3389,89.66805
as339,89.48718
as3390,89.36382
as3391,89.57447
as3392,89.60396
as3393,89.51318
as3394,89.13894
as3395,89.5842
as3396,89.43434
as3397,89.34827
as3398,89.23567
as3399,89.41053
as34,89.57627
as340,89.30886
as3400,89.51807
as3401,89.2562
as3402,89.0
as3403,89.50207
as3404,89.39914
as3405,89.46188
as3406,89.41545
as3407,89.57356
as3408,89.52286
as3409,89.42029
as341,89.41909
as3410,89.11824
as3411,89.5992
as3412,89.09651
as3413,89.413
as3414,89.59267
as3415,89.01437
as3416,89.00621
as3417,89.39655
as3418,89.66102
as3419,89.28571
as342,89.5935
as3420,89.34426
as3421,89.69697
as3422,89.3361
as3423,89.74576
as3424,89.50515
as3425,89.34118
as3426,89.41788
as3427,89.52
as3428,88.84956
as3429,89.50719
as343,88.97655
as3430,89.34959
as3431,89.5112
as3432,89.57983
as3433,89.41176
as3434,89.65665
as3435,89.27126
as3436,89.48052
as3437,89.38104
as3438,89.48498
as3439,89.67146
as344,89.44664
as3440,89.52475
as3441,89.58932
as3442,88.95372
as3443,89.34827
as3444,89.1453
as3445,89.44223
as3446,89.22027
as3447,89.19355
as3448,89.19283
as3449,89.48608
as345,89.37916
as3450,89.51613
as3451,89.43205
as3452,89.59016
as3453,89.65293
as3454,89.35872
as3455,89.00763
as3456,88.74739
as3457,89.34426
as3458,89.50515
as3459,89.2437
as346,89.45205
as3460,89.28
as3461,89.20319
as3462,89.08903
as3463,88.86463
as3464,89.43662
as3465,89.413
as3466,89.42149
as3467,89.35185
as3468,89.26829
as3469,89.21569
as347,89.36128
as3470,89.47484
as3471,89.48387
as3472,89.07563
as3473,89.52569
as3474,89.61612
as3475,89.56897
as3476,89.4274
as3477,89.33054
as3478,89.57082
as3479,89.40171
as348,89.46067
as3480,89.48052
as3481,89.46548
as3482,89.31478
as3483,88.91213
as3484,89.18534
as3485,89.47664
as3486,89.27419
as3487,89.40171
as3488,89.43548
as3489,89.52607
as349,89.59267
as3490,89.35484
as3491,89.2936
as3492,89.19101
as3493,89.52191
as3494,89.82759
as3495,89.27565
as3496,89.31034
as3497,89.66387
as3498,89.19463
as3499,89.46188
as35,89.2389
as350,89.67677
as3500,89.15074
as3501,89.23241
as3502,89.03226
as3503,89.22912
as3504,89.48387
as3505,89.11469
as3506,89.34694
as3507,89.0393
as3508,89.39163
as3509,89.41053
as351,89.15789
as3510,89.23404
as3511,89.65142
as3512,89.66102
as3513,89.43205
as3514,89.29134
as3515,89.49045
as3516,89.19101
as3517,89.91342
as3518,89.91786
as3519,89.33747
as352,89.04762
as3520,89.60317
as3521,89.43662
as3522,89.73799
as3523,89.18033
as3524,89.44444
as3525,89.20177
as3526,89.83607
as3527,89.15966
as3528,89.28571
as3529,89.57983
as353,89.06615
as3530,89.12176
as3531,89.30769
as3532,89.33472
as3533,89.49474
as3534,89.48276
as3535,89.00621
as3536,89.18367
as3537,89.50311
as3538,89.48164
as3539,89.5
as354,89.3177
as3540,89.36255
as3541,89.4702
as3542,89.56332
as3543,89.02834
as3544,88.88372
as3545,89.47939
as3546,89.45205
as3547,89.40299
as3548,89.73856
as3549,89.40043
as355,89.30886
as3550,89.36073
as3551,89.63218
as3552,89.65443
as3553,89.64206
as3554,89.83471
as3555,89.4508
as3556,89.28571
as3557,89.07563
as3558,89.60159
as3559,89.52096
as356,89.49686
as3560,89.75309
as3561,89.52191
as3562,89.40426
as3563,89.1587
as3564,89.23954
as3565,89.42029
as3566,89.20635
as3567,89.43548
as3568,89.58848
as3569,89.26531
as357,89.74249
as3570,89.33194
as3571,89.55357
as3572,89.35354
as3573,89.50413
as3574,89.18033
as3575,89.37255
as3576,89.49686
as3577,89.2955
as3578,89.66102
